id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
19720,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Striped Shirt
5468,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Lunareclipse White Shoe
20804,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Fila Men Streak White Sports Shoes
4788,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Demon White T-shirt
41833,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,Skechers Men Blue Shoes
13814,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Pack of 3 Printed T-shirts
8979,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Driving Power Lo SF Black Sports Shoes
7931,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Men Jersey Long Grey Track Pant
6219,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's Quill White T-shirt
9251,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
54529,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,F Sports Men Black Shoes
15119,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2012.0,Formal,Arrow Men Stripes Grey Trousers
37249,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
59838,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2010.0,Casual,United Colors of Benetton Men Navy Blue Shirt
32509,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes
23649,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Disney Men White Printed T-shirt
12932,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Classic Polo Men Insignia Pink Tshirts
9063,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirt
3559,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Casual Brown Lifestyle Shoe
4318,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Men Kya Boss Orange Kidswear
32951,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Neo Men Court Sequence Mid Brown Shoes
19182,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,United Colors Of Benetton Men Maroon Check Shirt
9407,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Court White Shoe
12758,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
9635,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Blue White Shirts
38665,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lunarfly Black Sports Shoes
10833,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Men Rope Embro Polo Red T-Shirt
40323,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Black Twenty2yds Sports Shoes
24666,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Men Lace Color Black Casual Shoes
10453,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Gloden Haze Yellow Tshirts
4576,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Incinera Grey Shoe
15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men Autoflex Charcoal Trousers
53734,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Puma Men Grey Vintage Ferrari Shoes
44783,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White & Silver Sports Shoes
22591,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men Stripes Grey Sweatshirt
2681,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Serial Black T-shirt
9269,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Scullers Men Scul Maroon Shirts
3753,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Music Revolution Black T-shirt
12304,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Stripes Red Shirts
9867,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Status Quo Men Stripes Black Tshirts
23671,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men White T-shirt
6013,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White Purple Black Grey Checked Shirt
26303,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt
3561,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Zeta Black Lifestyle Casual Shoe
8189,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laird Blue Shirts
24454,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Court Majestic White Casual Shoes
15313,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Aerostar White Sports Shoes
4744,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Blue Polo T-shirt
5696,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men Genesis Brown Shoe
6477,Men,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Men Top White Jacket
18854,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Athletic White Polo Tshirt
3105,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Probase Men's Wtf Pink T-Shirt
56410,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Casual Shoes
32969,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Printed Blue T-shirt
24202,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Blue Jeans
10037,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Reebok Men Premier ultra 8 U-form Silver Sports Shoes
41695,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Superman Men Navy Blue Printed Shorts
14497,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Flying Machine Men Casual Green Casual Shoes
51407,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt
7797,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men's First Round Takeahike Black Yellow Shoe
34090,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Numero Uno Men Navy Leather Shoes
54949,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012.0,Casual,Do u speak green Men Grey Sweatshirt
23027,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt
3337,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Hero Within Black T-shirt
26555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,ID Men Black & Purple Shoes
19388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men Green South Africa Cricket Jersey
7551,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Walkthrough White T-shirt
6483,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Formal Lace Black Shoe
26793,Men,Apparel,Topwear,Shirts,Lavender,Summer,2013.0,Formal,Arrow Men Lavender Shirt
2023,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Chrome Graphic T-shirt
33073,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,U.S.Polo Assn. Men Green Polo T-shirt
41453,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Shoes
11323,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
14651,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Punk Green Tshirts
33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt
11111,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts
41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
44313,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Indian Terrain Men Beige Trousers
22101,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Casual Shoes
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt
7763,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Inkfruit Men's Secret Behing Royal Blue Black T-shirt
13646,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Carlton London Men Casual Beige Casual Shoes
34858,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Classic Slip-On Grey Shoes
24692,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Black Jeans
14007,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Men Printed White Tshirts
44777,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Lotto Men Grey Dolce Vita Shoes
5450,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Blue Short
34400,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Planet Earth Black T-shirt
13222,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
2675,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Zeppelin Black T-shirt
28863,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey Striped Polo T-shirt
19718,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Shirt
50377,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Shoes
34632,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Lotto Men Dolce Vita II Grey Sports Shoes
8941,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
30292,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Street Legend Off White T-shirt
48388,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
7909,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy & Cream Striped Polo T-shirt
3595,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Converse Men's Chuck Taylor Big Check Red Black Canvas Shoe
31340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans
25572,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Fila Men Superior Silver Sports Shoes
5662,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Men's Absolut Bangalore Mustard T-shirt
20000,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Solid T-shirt
3308,Men,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Men's Gel Cushioning Running White Black Yellow Shoe
9632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Black Shirts
38662,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men T90 Shoot IV Hg-B Blue Sports Shoes
10008,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Town Navy Blue T-Shirts
10834,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey Polo Tshirts
15748,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Classic Chinos Black Trousers
6448,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Lotto Men's Calcetto Brown Shoe
19185,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
17823,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men  Court Majestic White Casual Shoe
9400,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dual Fusion Black TR II Sports Shoes
21119,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,s.Oliver Men Black Sweater
38808,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Music Men Blue Printed T-shirt
9858,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Status Quo Men Blue Polo Tshirts
12935,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Classic Stripes  Turquoise Blue Tshirts
30259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2018.0,Casual,Red Tape Men Navy Blue Shoes
9064,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
6810,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Earthkeeper Burnsh Medium Brown Shoe
31985,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Shoes
9256,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
51860,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Locomotive Men Navy Striped Shirt
4549,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Dictate White Shoe
1807,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Quechua Men G1 Techfresh Red T-shirt
11778,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Solid Grey Tshirts
41834,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Skechers Men Black Shoes
13813,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Blue Polo T-Shirt
2478,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Puma Men's Island Green T-shirt
9090,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Valle Black Casual Shoes
19515,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater
7936,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Glitch Music TV White T-shirt
31971,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,Nike Men Dual Fusion TR II Navy Blue Sports Shoes
3798,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,Converse Men's As Canvas Ox Navy Blue Shoe
14038,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men Check Red Shirts
44748,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Dribble Shoes
13679,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Men Court Switch Sports Shoes
5837,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Puma Men's Pop Graphic Red T-shirt
20669,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Striped Red Tshirt
57509,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Provogue Men Black Casual Shoes
44922,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Puma Men Red Cat Logo Shorts
5239,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Zigfuel White Shoe
28636,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men The Overplay VI Black Shoes
19171,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Sweatshirt
16905,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Status Quo Men Solid Green Sweatshirt
24006,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Regent Polo Club Men White Striped Shirt
15741,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Lunarglide + Shield Grey Sports Shoes
14693,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers
6441,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Lotto Men's Calcetto White Red Shoe
18862,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Graffiti Navy Blue Polo Tshirt
7593,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men Zoom Vapor 8 White Red Shoe
30634,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Nike Men Black Shorts
6673,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Pegasus 27 White Grey Shoe
51431,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt
13684,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Dash Casual Shoes
26563,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,Lee Cooper Men Tan Shoes
16792,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Highlander Men Check Yellow Shirt
3765,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Status Quo Men's Unplugged Yellow T-shirt
26107,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
54527,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,F Sports Men Black Charger Shoes
10465,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Flying Machine Men Paisley Purple Tshirts
5492,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Cool Indigo T-shirt
37247,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes
4540,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's White Polo T-shirt
15117,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers
44587,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Rack Jeans
15325,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Printed Blue Tshirts
21110,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,s.Oliver Men Solid Charcoal Sweater
22795,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men White Tshirt
8983,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Evo Ducati Lo Black Casual Shoes
23647,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Disney Men Green Printed T-shirt
31382,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men Printed White T-shirt
3557,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Lifestyle Casual Shoes
31978,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarswift +3 Grey Sports Shoes
7331,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men's Formal Light Brown Shoe
3791,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basics Men Blue & Yellow White Striped Polo T-shirt
13214,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ASICS Men Gel 1160 Running White Sports Shoes
28855,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt
41233,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men White Aquil Sports Shoes
20204,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Flock Print Grey Sweatshirt
44741,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Terra Shoes
11771,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Lee Men Printed Maroon Tshirts
5654,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Winning Stride White Shoe
4786,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's Cr_Aess 3s Hsj Black White Short
16554,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Basics Men Grey Printed T-shirt
9099,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Sports,ADIDAS Men Cfc H Sho Blue Shorts
27213,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt
32197,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Fabindia Men Printed Olive Kurta
52072,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
5230,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Classic Polo Men's Cari Black Polo T-shirt
14667,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
50725,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
7567,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Sports,Nike Men's As Sublimated Orange T-shirt
2015,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,ADIDAS Mens Classic Collar Black Polo T-shirt
22137,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Provogue Men Brown Formal Shoes
7755,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Indigo Purple Black Silver T-shirt
26597,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Faas 300 Black Sports Shoes
15587,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Spykar Men Stripes Pink Shirts
12903,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Puma Men Whirlwind Classic Green Casual Shoes
8180,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Check Ladd Green Shirts
48375,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Black & Grey Shirt
9052,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Duramo 3 M White Sports Shoes
18405,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Skechers Men USA Brown Shoe
40118,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Red T-shirt
15914,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Black Coffee Men Striped Grey Slim Fit Shirt
1831,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Air Impetus Shoe
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers
26138,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
18637,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Puma Men V.11 Speed Midnight Navy Tshirts
54518,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Velocity Sports Shoes
9260,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
39786,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt
38654,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Nike Men Ballista White Sports Shoes
10802,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Dodge Broad Accent Check Blue Shirt
9604,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Scullers Men Scul White Black Shirts
42019,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Pural Desman Shoes
13489,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,FIFA Men Printed Navy Blue T-shirts
24039,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Locomotive Men Black Printed T-shirt
59451,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Arrow Sport Men Blue Slim Fit Shirt
24805,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2007.0,Sports,Decathlon Men Black F300 Sports Shoes
